skewness,variance,kurtosis,shannon_entropy,label
0.523881,0.853578,0.805595,0.896572,0
0.214667,0.529718,0.659702,0.500157,0
0.037242,0.079668,0.767029,0.329943,1
0.105853,0.872033,0.174201,0.462661,0
0.21624,0.617036,0.869236,0.6196,0
0.085756,0.469932,0.733701,0.098241,0
0.540854,0.800819,0.451124,0.604883,1
0.191745,0.943817,0.057107,0.980024,0
0.359859,0.564243,0.247677,0.997268,1
0.423195,0.18983,0.987465,0.701541,0
0.111339,0.445652,0.887203,0.63633,1
0.814253,0.391827,0.776925,0.931998,1
0.203801,0.505033,0.977489,0.769985,1
0.194963,0.258343,0.20112,0.423106,1
0.483442,0.508546,0.511246,0.735621,1
0.21248,0.248123,0.63545,0.130163,0
0.185073,0.615896,0.306771,0.540465,0
0.881666,0.192408,0.922595,0.131307,1
0.742558,0.155541,0.80477,0.397551,1
0.654411,0.777942,0.350743,0.583867,1
0.597397,0.965819,0.794765,0.099499,1
0.281174,0.125345,0.95039,0.751568,1
0.455607,0.15304,0.174867,0.77054,0
0.223423,0.054505,0.626038,0.895551,1
0.594822,0.186022,0.620587,0.567686,0
0.150003,0.452619,0.706686,0.862178,1
0.90914,0.386823,0.470765,0.051159,1
0.683515,0.387377,0.999993,0.337438,1
0.15688,0.317137,0.212412,0.529977,1
0.7516,0.234795,0.807189,0.940823,1
0.408247,0.497764,0.588364,0.449955,1
0.544207,0.558229,0.792882,0.613196,0
0.721425,0.229419,0.813857,0.850286,1
0.938008,0.821259,0.83548,0.620921,0
0.004967,0.142042,0.46053,0.348769,0
0.867481,0.327348,0.879226,0.467147,1
0.98551,0.501898,0.395034,0.916155,1
0.148433,0.850775,0.075929,0.129992,0
0.284268,0.960031,0.934551,0.653726,1
0.620532,0.607031,0.634849,0.9573,1
0.151362,0.165773,0.353893,0.088411,1
0.869305,0.009289,0.477038,0.761863,1
0.990999,0.732865,0.323235,0.018557,0
0.521708,0.336294,0.501178,0.545241,1
0.145162,0.774917,0.865487,0.872424,0
0.551489,0.329015,0.428193,0.299379,1
0.419543,0.384894,0.125958,0.008526,0
0.369002,0.442596,0.507701,0.725112,0
0.506779,0.219087,0.54384,0.991923,1
0.134873,0.723564,0.920276,0.488246,1
0.299098,0.813141,0.091168,0.623258,1
0.059501,0.151926,0.34632,0.397205,1
0.205079,0.115536,0.269918,0.110392,1
0.911386,0.760612,0.053953,0.00823,1
0.745133,0.374755,0.18766,0.540685,1
0.73348,0.185665,0.223489,0.108845,1
0.966918,0.852492,0.460369,0.468944,1
0.96648,0.672344,0.835991,0.095617,1
0.416039,0.64763,0.111209,0.031725,1
0.714591,0.152505,0.950002,0.623304,1
0.77393,0.392939,0.086615,0.495551,1
0.60382,0.875192,0.666912,0.324522,1
0.582741,0.972613,0.819359,0.113669,1
0.497973,0.99399,0.679115,0.148764,0
0.855887,0.269097,0.768356,0.702809,1
0.427754,0.183685,0.073118,0.071335,0
0.250657,0.252885,0.813022,0.499083,0
0.395393,0.346064,0.104748,0.815172,0
0.77635,0.456235,0.115248,0.134676,0
0.273407,0.073945,0.749639,0.301751,1
0.839382,0.518917,0.845417,0.607702,1
0.732382,0.882038,0.721936,0.031161,0
0.390515,0.135748,0.282056,0.296406,0
0.340479,0.580042,0.060365,0.619158,0
0.347648,0.861495,0.498336,0.514508,1
0.869982,0.373808,0.241033,0.664228,1
0.853456,0.095768,0.595668,0.677375,1
0.527014,0.019019,0.174131,0.138867,0
0.726271,0.550576,0.1191,0.257628,1
0.750174,0.354695,0.143598,0.83751,0
0.130276,0.232592,0.477711,0.549455,1
0.739212,0.379557,0.738853,0.958882,0
0.273726,0.36841,0.237729,0.884246,0
0.185915,0.380061,0.205925,0.412149,1
0.106428,0.998597,0.144018,0.840055,0
0.204175,0.084617,0.607548,0.403081,0
0.730845,0.231151,0.536802,0.120436,1
0.769642,0.86113,0.592245,0.315466,1
0.016104,0.683402,0.853158,0.880404,0
0.375146,0.087631,0.655679,0.076229,0
0.502167,0.969409,0.4826,0.308081,1
0.810876,0.230554,0.786283,0.285754,0
0.297129,0.688152,0.18346,0.427187,0
0.114119,0.818216,0.284501,0.327554,1
0.736526,0.855581,0.07585,0.718365,0
0.484105,0.136993,0.692837,0.079242,0
0.096829,0.28525,0.020587,0.207815,0
0.292101,0.649556,0.592163,0.496815,1
0.40532,0.060856,0.288085,0.212701,1
0.612015,0.718204,0.282164,0.845304,1
0.861852,0.068127,0.345717,0.355817,0
0.634583,0.600038,0.191625,0.770784,0
0.604482,0.487412,0.096877,0.407547,1
0.783404,0.780225,0.480923,0.06503,0
0.32485,0.605498,0.621252,0.419125,1
0.981952,0.567943,0.146252,0.23973,0
0.88226,0.342319,0.073738,0.946157,1
0.043021,0.488103,0.282028,0.625713,0
0.127228,0.811431,0.467856,0.362519,0
0.677314,0.44235,0.265551,0.741543,1
0.634387,0.58433,0.342192,0.730855,0
0.093651,0.570957,0.889744,0.920242,1
0.757117,0.470686,0.649569,0.245672,1
0.644203,0.419197,0.861483,0.245111,0
0.277856,0.099589,0.929369,0.363925,1
0.737296,0.211645,0.60422,0.386963,1
0.600591,0.563383,0.931512,0.818066,0
0.994867,0.807111,0.850352,0.168168,0
0.785261,0.692567,0.486157,0.757403,1
0.332105,0.426817,0.795085,0.420818,1
0.079633,0.048581,0.212781,0.380387,1
0.093842,0.739194,0.117087,0.668785,0
0.931112,0.157528,0.51716,0.438993,0
0.052554,0.739528,0.68661,0.980596,1
0.011557,0.519695,0.26845,0.773107,0
0.042512,0.797527,0.866917,0.504681,0
0.947432,0.850025,0.900814,0.650988,0
0.520937,0.225415,0.552311,0.94707,1
0.705235,0.725034,0.643249,0.995219,1
0.134702,0.219581,0.71653,0.468768,1
0.860118,0.407402,0.927732,0.218634,0
0.367065,0.889503,0.547751,0.893483,1
0.475681,0.79564,0.270066,0.741743,0
0.25763,0.563152,0.34718,0.261593,1
0.723889,0.549932,0.909173,0.926432,1
0.762845,0.467494,0.578124,0.011291,0
0.012559,0.168341,0.732724,0.068118,1
0.392525,0.867816,0.905595,0.632142,0
0.917646,0.736209,0.636806,0.155934,1
0.090269,0.644301,0.434421,0.012334,0
0.487778,0.341014,0.589662,0.089221,0
0.175147,0.698475,0.969058,0.850858,1
0.450836,0.274578,0.479665,0.310271,1
0.601271,0.905261,0.662296,0.619532,1
0.375862,0.869687,0.627433,0.915466,1
0.750356,0.145588,0.879726,0.434812,1
0.883772,0.757273,0.799889,0.219062,0
0.021835,0.4111,0.776488,0.055353,0
0.996497,0.149636,0.159847,0.469395,1
0.443862,0.692535,0.226141,0.067091,1
0.155951,0.849146,0.125964,0.419661,1
0.708263,0.026927,0.15099,0.976647,0
0.129177,0.041661,0.973061,0.254113,0
0.038403,0.341929,0.677938,0.217489,1
0.490038,0.271355,0.766218,0.062651,0
0.414785,0.378342,0.719818,0.483848,0
0.615513,0.614661,0.937144,0.843544,1
0.156269,0.850833,0.817137,0.685581,1
0.082585,0.118475,0.748382,0.826169,0
0.77781,0.4091,0.098202,0.776612,0
0.456503,0.353378,0.59102,0.448031,0
0.740728,0.517123,0.735108,0.789192,0
0.379327,0.187568,0.191477,0.528153,0
0.529671,0.924597,0.291238,0.937579,0
0.134073,0.602117,0.092791,0.721413,0
0.88728,0.145621,0.391052,0.838649,0
0.962981,0.790756,0.912846,0.607913,1
0.928761,0.434639,0.275512,0.765902,0
0.336636,0.915478,0.343129,0.338769,1
0.505587,0.323265,0.061374,0.301377,0
0.646247,0.858521,0.402242,0.191228,1
0.741453,0.21439,0.917766,0.587752,1
0.346638,0.956591,0.603522,0.372264,0
0.395438,0.84459,0.636886,0.177844,0
0.412158,0.043377,0.467636,0.667212,1
0.00985,0.653261,0.649889,0.86564,0
0.778481,0.380233,0.65663,0.27948,0
0.444836,0.874632,0.728313,0.952371,1
0.158828,0.051133,0.097912,0.795042,0
0.006237,0.033223,0.313921,0.754724,0
0.714825,0.29303,0.52094,0.70756,1
0.789113,0.675381,0.768902,0.074156,0
0.894286,0.525602,0.967872,0.99767,1
0.043662,0.182125,0.019375,0.61205,0
0.754766,0.897122,0.108808,0.170047,0
0.705461,0.295734,0.428442,0.904133,1
0.374433,0.297803,0.652835,0.833597,1
0.78124,0.216954,0.155458,0.366336,1
0.380708,0.998258,0.599007,0.286946,0
0.362918,0.989277,0.045551,0.180459,0
0.671402,0.407533,0.054639,0.710559,1
0.647731,0.824644,0.157827,0.932491,1
0.732748,0.760856,0.018445,0.181807,0
0.718302,0.668672,0.110686,0.048304,1
0.348276,0.385338,0.450131,0.187674,1
0.100503,0.093854,0.691515,0.535391,1
0.799239,0.708932,0.91979,0.398134,1
0.588481,0.119359,0.145436,0.444236,0
0.346656,0.88912,0.189398,0.450928,1
0.45994,0.209364,0.582404,0.508327,1
0.087064,0.92314,0.925073,0.951831,0
0.747484,0.215171,0.702341,0.597095,1
0.531749,0.884641,0.736991,0.409406,1
0.672367,0.448998,0.784877,0.339074,1
0.31117,0.74186,0.227776,0.314218,0
0.361086,0.34889,0.417018,0.031432,1
0.981883,0.61045,0.929426,0.979565,1
0.359318,0.98803,0.965767,0.746017,0
0.349555,0.228884,0.5725,0.961822,1
0.000675,0.225624,0.157718,0.182574,0
0.094654,0.353645,0.527875,0.858132,1
0.864436,0.583445,0.509908,0.236101,0
0.052595,0.849171,0.842538,0.965122,0
0.300955,0.807128,0.639603,0.523462,0
0.790878,0.302689,0.066984,0.060847,0
0.164724,0.139457,0.155587,0.292506,0
0.617526,0.362668,0.834403,0.937619,0
0.340711,0.687122,0.882609,0.242557,1
0.213115,0.859422,0.499771,0.231894,0
0.305106,0.102527,0.652462,0.045332,1
0.62556,0.662928,0.370572,0.222637,1
0.287325,0.023048,0.08059,0.317172,0
0.216962,0.004852,0.375043,0.037108,1
0.087236,0.193064,0.973435,0.450102,0
0.407862,0.164324,0.305062,0.349264,1
0.339585,0.685376,0.961934,0.69461,1
0.03441,0.648132,0.319266,0.224652,0
0.675124,0.531054,0.01314,0.434546,1
0.377053,0.936234,0.622819,0.889723,0
0.29445,0.692557,0.312983,0.301344,1
0.730758,0.697929,0.436734,0.362416,0
0.769846,0.137758,0.628946,0.186148,1
0.708592,0.685875,0.166221,0.208808,0
0.967399,0.144229,0.688995,0.542106,1
0.785652,0.908062,0.313086,0.781647,1
0.469098,0.99628,0.632351,0.440173,1
0.404603,0.823617,0.115071,0.97368,1
0.412566,0.035381,0.887588,0.716152,1
0.766696,0.94502,0.398238,0.575156,0
0.765665,0.42,0.778365,0.132969,0
0.314202,0.126076,0.366355,0.367725,0
0.576046,0.655884,0.195073,0.540217,1
0.54717,0.626095,0.43769,0.667052,0
0.541261,0.076678,0.842006,0.488201,0
0.218794,0.343694,0.157921,0.217791,1
0.966628,0.01871,0.599252,0.118972,0
0.466968,0.699701,0.489818,0.297188,0
0.164505,0.80349,0.332683,0.453701,0
0.485345,0.208887,0.64152,0.097621,1
0.65668,0.723259,0.686239,0.248233,0
0.618934,0.623144,0.419856,0.185079,1
0.221711,0.592467,0.811787,0.929902,0
0.176918,0.590274,0.444765,0.109551,1
0.768283,0.697968,0.266641,0.073776,0
0.645747,0.135216,0.445629,0.897858,1
0.936412,0.675692,0.31875,0.943603,1
0.045006,0.255264,0.573544,0.665524,0
0.529253,0.840661,0.067832,0.55282,0
0.651464,0.157368,0.246778,0.394893,0
0.934354,0.692571,0.762254,0.990424,1
0.686791,0.177365,0.875562,0.896797,1
0.514322,0.004715,0.872065,0.194737,0
0.763848,0.235009,0.2378,0.392238,1
0.967702,0.290634,0.860439,0.970139,1
0.286576,0.295341,0.930751,0.714663,1
0.802963,0.229612,0.901439,0.741866,1
0.976907,0.252741,0.199303,0.063006,1
0.564113,0.051093,0.441983,0.255295,1
0.48879,0.471369,0.468171,0.350159,1
0.646002,0.99921,0.445513,0.992527,0
0.134095,0.627795,0.906096,0.359173,0
0.051871,0.779517,0.872245,0.850584,1
0.68767,0.831701,0.580284,0.367073,1
0.526008,0.329176,0.50268,0.832865,1
0.554738,0.466046,0.443202,0.01965,0
0.896228,0.521685,0.771404,0.072614,1
0.471651,0.254059,0.860652,0.038529,0
0.98992,0.702907,0.997151,0.370041,1
0.193277,0.766687,0.335453,0.140871,0
0.496726,0.117886,0.662904,0.47021,0
0.920257,0.404867,0.773119,0.987466,0
0.024863,0.018003,0.985871,0.952152,1
0.956906,0.559622,0.032888,0.566442,0
0.381025,0.718479,0.723752,0.260426,0
0.923436,0.704723,0.680315,0.377272,0
0.82091,0.173634,0.355905,0.450743,0
0.739436,0.615523,0.10966,0.448475,0
0.776347,0.605107,0.425433,0.933541,1
0.761714,0.535372,0.096208,0.292934,0
0.067636,0.440029,0.209389,0.809829,1
0.44668,0.85772,0.268818,0.355626,0
0.033471,0.748087,0.841555,0.833799,0
0.420023,0.956195,0.487473,0.402941,1
0.260848,0.323951,0.070498,0.194361,0
0.802749,0.232705,0.549655,0.965125,0
0.154327,0.157856,0.247048,0.530221,0
0.986906,0.010197,0.590453,0.852113,1
0.089631,0.768294,0.668362,0.34975,0
0.699394,0.564177,0.533535,0.293536,0
0.647335,0.939135,0.504968,0.044191,1
0.88326,0.780757,0.035048,0.298892,1
0.450297,0.407799,0.491,0.58916,0
0.312912,0.113317,0.772654,0.705991,0
0.415607,0.698077,0.218848,0.965027,0
0.315516,0.244943,0.338593,0.856434,1
0.506744,0.450444,0.024234,0.035155,0
0.687849,0.309897,0.000561,0.928512,0
0.678749,0.370651,0.247128,0.475138,1
0.472946,0.696465,0.932757,0.433483,1
0.765805,0.441974,0.043805,0.150816,0
0.333967,0.191724,0.040765,0.626172,1
0.60757,0.182844,0.653631,0.276237,1
0.908514,0.393596,0.981741,0.997809,1
0.678875,0.600283,0.076389,0.51744,0
0.79642,0.370325,0.765789,0.290316,0
0.589824,0.168882,0.254581,0.368948,0
0.18221,0.374108,0.479537,0.582625,1
0.020273,0.509434,0.373373,0.700972,0
0.863045,0.213856,0.739157,0.44458,0
0.96297,0.194593,0.85458,0.55834,0
0.564045,0.740247,0.862586,0.000685,0
0.033433,0.168729,0.566147,0.785634,1
0.24097,0.059897,0.698569,0.576407,1
0.137637,0.937794,0.16918,0.025577,0
0.169714,0.32092,0.336558,0.023395,0
0.915302,0.375418,0.42232,0.639713,0
0.090545,0.85045,0.320357,0.801875,1
0.822762,0.930967,0.497945,0.191131,0
0.486753,0.193882,0.417999,0.229235,1
0.005438,0.225789,0.685007,0.376044,1
0.002472,0.944928,0.129085,0.661246,0
0.407856,0.033743,0.004332,0.172497,0
0.624364,0.546482,0.762845,0.763981,0
0.461731,0.354265,0.509718,0.970285,0
0.663025,0.453597,0.182213,0.57112,1
0.351614,0.468159,0.269474,0.79214,0
0.783419,0.652825,0.612551,0.48256,0
0.073148,0.366452,0.527934,0.211609,0
0.635497,0.823987,0.062008,0.92179,0
0.192269,0.71615,0.04243,0.89831,1
0.716917,0.515141,0.080688,0.472344,1
0.484286,0.376646,0.52237,0.061705,0
0.593703,0.712409,0.0505,0.599091,1
0.523272,0.5762,0.604643,0.102764,1
0.81304,0.671476,0.220466,0.884353,1
0.866848,0.367336,0.982461,0.682436,0
0.877205,0.572756,0.855457,0.247016,0
0.891394,0.450252,0.295212,0.419166,0
0.591602,0.742726,0.947051,0.713001,0
0.095395,0.778811,0.525176,0.078904,1
0.399169,0.342622,0.332995,0.592876,1
0.112914,0.091595,0.600869,0.342528,1
0.794924,0.222932,0.914725,0.69803,0
0.578874,0.959126,0.301654,0.484177,1
0.808001,0.536733,0.277846,0.761455,1
0.268412,0.540961,0.742757,0.698789,1
0.975469,0.234249,0.56132,0.511041,1
0.805661,0.47888,0.83984,0.416168,0
0.595658,0.130876,0.030173,0.849558,1
0.9673,0.747519,0.381465,0.395602,1
0.033993,0.980325,0.94483,0.365609,0
0.461107,0.707742,0.202244,0.450046,0
0.658629,0.953124,0.935768,0.555581,0
0.116743,0.5893,0.487249,0.279209,0
0.20426,0.907222,0.940421,0.609879,0
0.009719,0.659491,0.400458,0.40737,0
0.321268,0.735345,0.642872,0.225023,0
0.65363,0.76956,0.366379,0.599729,0
0.607849,0.786638,0.682445,0.564591,0
0.935951,0.903332,0.397092,0.534281,1
0.261975,0.267812,0.134493,0.564022,1
0.911762,0.989141,0.329822,0.835361,1
0.124836,0.277478,0.332613,0.064453,0
0.499841,0.251031,0.202996,0.148083,0
0.26799,0.386961,0.448627,0.084957,1
0.061369,0.153143,0.241022,0.3813,1
0.619109,0.755914,0.183873,0.180443,1
0.725811,0.380232,0.838243,0.892833,0
0.981077,0.089764,0.956453,0.360408,1
0.959387,0.04064,0.470834,0.215615,0
0.401638,0.682369,0.975837,0.115404,1
0.599621,0.948336,0.697608,0.248953,0
0.80445,0.798316,0.729695,0.516084,0
0.902077,0.324372,0.266746,0.168247,0
0.461573,0.002091,0.644892,0.87648,1
0.568511,0.048183,0.41897,0.020422,0
0.663422,0.931182,0.336789,0.849705,1
0.750313,0.611715,0.681115,0.474984,0
0.527281,0.231237,0.462999,0.06777,1
0.607651,0.2231,0.480392,0.655186,0
0.089676,0.400759,0.125769,0.190918,1
0.258579,0.118741,0.872439,0.976776,0
0.538939,0.418867,0.625368,0.991073,0
0.569936,0.078441,0.882853,0.992629,1
0.389655,0.15823,0.065172,0.623862,1
0.78053,0.278304,0.06596,0.504865,1
0.275421,0.86332,0.414371,0.366171,0
0.414795,0.415857,0.594057,0.285206,1
0.821258,0.042848,0.951184,0.608177,0
0.294884,0.089939,0.521961,0.054822,1
0.334877,0.27158,0.098985,0.64507,1
0.78143,0.744524,0.048354,0.319016,0
0.082136,0.705149,0.721835,0.546831,0
0.971306,0.146538,0.151614,0.150151,0
0.126541,0.476028,0.992972,0.443908,1
0.260007,0.648746,0.325375,0.220703,0
0.731515,0.640729,0.639979,0.442857,1
0.503408,0.576745,0.989861,0.550034,1
0.094257,0.784605,0.153683,0.027957,0
0.924383,0.350815,0.763192,0.406137,0
0.101813,0.838047,0.525509,0.557552,1
0.052849,0.259324,0.897292,0.215761,0
0.711942,0.050749,0.716749,0.545413,1
0.261348,0.467531,0.300651,0.79512,1
0.650921,0.952972,0.233734,0.379276,0
0.886221,0.747787,0.366008,0.434062,1
0.676751,0.412974,0.015216,0.453059,0
0.820003,0.22002,0.535373,0.636553,0
0.78941,0.129046,0.177608,0.375252,1
0.720604,0.861584,0.924419,0.204756,0
0.863352,0.341177,0.419278,0.212008,1
0.838594,0.557532,0.402927,0.634259,0
0.178571,0.633325,0.846924,0.060712,1
0.597785,0.125278,0.74171,0.805868,0
0.149562,0.597497,0.013808,0.173586,0
0.152308,0.854888,0.578073,0.277963,0
0.775977,0.916842,0.65119,0.231481,0
0.686255,0.976148,0.531984,0.198776,0
0.533393,0.013898,0.96383,0.948075,0
0.421958,0.284092,0.605747,0.724933,1
0.227023,0.584612,0.843438,0.743538,0
0.523229,0.624213,0.654979,0.519684,0
0.260082,0.721555,0.864911,0.58865,0
0.544002,0.315654,0.153709,0.831916,0
0.591552,0.306989,0.848972,0.01671,0
0.085009,0.979917,0.145276,0.203912,0
0.189452,0.911509,0.871412,0.348605,1
0.671684,0.804405,0.394884,0.914701,1
0.384568,0.394335,0.696955,0.981281,0
0.449819,0.748262,0.182858,0.693568,1
0.940611,0.850257,0.727489,0.606748,1
0.741782,0.395777,0.987739,0.204791,1
0.764255,0.181975,0.988888,0.884717,0
0.100005,0.231428,0.192413,0.394727,1
0.451145,0.74534,0.691964,0.287668,1
0.700342,0.602378,0.963005,0.318598,1
0.092842,0.840184,0.666483,0.347762,0
0.479592,0.062449,0.53892,0.495609,0
0.275426,0.37411,0.455029,0.106951,1
0.886761,0.063247,0.179822,0.597082,0
0.768662,0.603779,0.992363,0.979418,1
0.642558,0.159003,0.802439,0.419769,1
0.756244,0.007502,0.89916,0.509363,0
0.210539,0.476304,0.239166,0.571755,1
0.569907,0.765905,0.233943,0.173295,1
0.442106,0.127797,0.820505,0.327249,0
0.93402,0.156904,0.585135,0.781004,1
0.429863,0.645591,0.343846,0.848469,0
0.259971,0.78038,0.394635,0.748921,1
0.119346,0.281605,0.491645,0.024126,1
0.801513,0.483827,0.112283,0.047005,0
0.250813,0.363508,0.658873,0.356445,1
0.123504,0.843725,0.884546,0.782589,1
0.053514,0.405829,0.617949,0.474062,1
0.324118,0.747046,0.977363,0.037958,1
0.78248,0.814342,0.408675,0.548403,0
0.593069,0.020425,0.815801,0.147179,1
0.897069,0.810997,0.595347,0.095914,0
0.933126,0.322467,0.661964,0.682967,1
0.561019,0.709638,0.738393,0.185043,1
0.138766,0.569002,0.532283,0.124983,0
0.284212,0.236753,0.008984,0.667956,1
0.60506,0.729083,0.585134,0.158563,0
0.28896,0.307358,0.339338,0.178407,1
0.734962,0.611846,0.635915,0.133526,1
0.233399,0.023914,0.176841,0.068468,0
0.150982,0.602901,0.167693,0.501006,0
0.733665,0.979362,0.328105,0.639508,0
0.222894,0.288573,0.524568,0.824873,0
0.558929,0.62359,0.436911,0.157831,1
0.508448,0.395285,0.664168,0.811359,1
0.197751,0.462538,0.201118,0.404442,0
0.590091,0.312541,0.840601,0.603015,1
0.023984,0.817082,0.415068,0.44192,1
0.576968,0.300543,0.148312,0.343111,1
0.415702,0.557278,0.960401,0.607863,0
0.752371,0.807288,0.382422,0.577793,0
0.230521,0.341045,0.828887,0.486078,1
0.799281,0.557906,0.505998,0.382243,1
0.100289,0.462428,0.094011,0.477446,1
0.87082,0.574281,0.596183,0.161714,1
0.555804,0.672573,0.629779,0.892634,1
0.072948,0.7904,0.420678,0.653337,0
0.39828,0.41607,0.919004,0.943701,0
0.51087,0.727596,0.934995,0.27124,0
0.409888,0.960631,0.068652,0.98008,1
0.220458,0.682955,0.597213,0.165236,0
0.018948,0.668968,0.002901,0.507934,1
0.453552,0.684404,0.672124,0.966771,1
0.594641,0.418343,0.087812,0.076272,1
0.332257,0.809229,0.912219,0.38366,0
0.710706,0.401547,0.897475,0.13749,1
0.465362,0.027386,0.088762,0.717643,0
0.446262,0.410161,0.370935,0.729632,0
0.674755,0.256038,0.060433,0.7915,0
0.373354,0.003426,0.061857,0.96258,1
0.784143,0.512414,0.606269,0.724972,0
0.94946,0.623569,0.13038,0.737036,1
0.586823,0.125733,0.303093,0.704199,1
0.618151,0.217353,0.691011,0.173261,0
0.812949,0.043751,0.172676,0.375653,0
0.621366,0.176859,0.831563,0.515812,0
0.228165,0.556938,0.953478,0.308889,1
0.823237,0.734433,0.269099,0.00302,0
0.554301,0.648842,0.091047,0.11063,0
0.205289,0.344567,0.143146,0.023839,1
0.595248,0.871478,0.121866,0.476,1
0.901728,0.113189,0.037506,0.069541,0
0.206821,0.360802,0.140364,0.879468,0
0.259921,0.770649,0.828863,0.042905,1
0.625506,0.288699,0.038272,0.1729,0
0.484917,0.361921,0.444478,0.634289,0
0.168202,0.895898,0.104927,0.714274,1
0.523158,0.773046,0.284963,0.124805,1
0.153499,0.386502,0.576526,0.132043,1
0.052347,0.367059,0.499629,0.596677,0
0.968319,0.154463,0.697854,0.695717,1
0.791649,0.565208,0.834933,0.593319,1
0.067211,0.394553,0.232997,0.518306,1
0.283439,0.900895,0.638365,0.46864,0
0.814872,0.855568,0.584437,0.687894,0
0.199025,0.562134,0.304919,0.456602,1
0.177868,0.394162,0.667834,0.06147,0
0.502975,0.966888,0.086911,0.458125,0
0.627779,0.098928,0.795948,0.170577,0
0.336865,0.846092,0.937331,0.700895,1
0.967874,0.143213,0.384678,0.036914,1
0.946905,0.967496,0.719218,0.096746,0
0.355884,0.808641,0.581822,0.994389,1
0.439628,0.895237,0.151334,0.626491,0
0.355105,0.256791,0.31765,0.333739,1
0.288149,0.703245,0.735774,0.902601,1
0.504118,0.617086,0.069186,0.596309,1
0.255301,0.633426,0.175884,0.495509,1
0.836068,0.582636,0.833228,0.592541,1
0.800689,0.394024,0.135667,0.976436,1
0.429464,0.986336,0.536791,0.796089,0
0.967986,0.48929,0.317349,0.876037,0
0.870688,0.040019,0.906313,0.540831,1
0.638198,0.184099,0.152615,0.860562,0
0.961812,0.974624,0.394736,0.455295,1
0.554862,0.349705,0.006685,0.867763,1
0.343794,0.226765,0.730312,0.193021,1
0.708571,0.589368,0.672976,0.611361,1
0.313507,0.448835,0.408417,0.533217,0
0.035055,0.319611,0.329536,0.411442,1
0.088449,0.579202,0.244596,0.257985,0
0.217368,0.236665,0.156067,0.82124,0
0.756005,0.913343,0.992996,0.53355,0
0.155485,0.70577,0.554409,0.224525,1
0.07038,0.171157,0.686672,0.024036,0
0.153993,0.071194,0.494608,0.979529,0
0.439495,0.658474,0.822963,0.607136,0
